x	f(x)
0.696	0.386688
-0.823	0.242003
-0.819	0.246929
0.947	0.0773933
0.945	0.0802313
-0.925	0.108281
-0.816	0.250608
0.859	0.196589
-0.759	0.317939
-0.907	0.133013
0.876	0.174468
0.928	0.104112
0.373	0.645653
-0.716	0.365508
0.993	0.0104633
0.673	0.410303
0.91	0.128925
0.79	0.281925
0.918	0.117957
-0.904	0.137088
-0.883	0.165233
0.799	0.271199
-0.892	0.153252
-0.616	0.465408
-0.782	0.291357
0.959	0.0602393
0.876	0.174468
0.871	0.181019
-0.812	0.255492
0.472	0.582912
-0.889	0.157259
0.969	0.0457793
0.916	0.120708
-0.7	0.3825
0.926	0.106893
0.575	0.502031
-0.949	0.0745493
0.983	0.0252833
0.861	0.194009
0.574	0.502893
-0.921	0.113819
0.816	0.250608
-0.994	0.008973
0.496	0.565488
0.607	0.473663
-0.732	0.348132
-0.711	0.370859
-0.735	0.344831
0.719	0.362279
0.765	0.311081
0.996	0.005988
0.997	0.00449325
-0.99	0.014925
-0.383	0.639983
-0.816	0.250608
0.836	0.225828
-0.614	0.467253
0.97	0.044325
-0.945	0.0802313
0.681	0.402179
-0.652	0.431172
-0.642	0.440877
0.687	0.396023
0.727	0.353603
0.86	0.1953
-0.656	0.427248
0.956	0.064548
0.766	0.309933
0.21	0.716925
-0.901	0.141149
-0.908	0.131652
0.981	0.0282292
0.894	0.150573
0.363	0.651173
-0.722	0.359037
0.987	0.0193733
0.676	0.407268
0.664	0.419328
0.842	0.218277
-0.908	0.131652
0.814	0.253053
-0.729	0.351419
-0.953	0.0688433
-0.634	0.448533
-0.885	0.162581
0.839	0.222059
0.206	0.718173
0.963	0.0544733
-0.852	0.205572
-0.793	0.278363
0.932	0.098532
0.682	0.401157
0.998	0.002997
0.926	0.106893
-0.867	0.186233
-0.278	0.692037
0.72	0.3612
0.888	0.158592
-0.824	0.240768
-0.932	0.098532
-0.586	0.492453
-0.974	0.038493
-0.542	0.529677
-0.794	0.277173
0.348	0.659172
-0.966	0.050133
0.465	0.587831
-0.704	0.378288
-0.435	0.608081
-0.818	0.248157
0.631	0.451379
0.882	0.166557
0.748	0.330372
0.887	0.159923
0.87	0.182325
0.467	0.586433
-0.481	0.576479
0.812	0.255492
0.986	0.020853
0.834	0.228333
0.664	0.419328
-0.729	0.351419
0.823	0.242003
-0.913	0.124823
0.617	0.464483
0.333	0.666833
0.996	0.005988
-0.53	0.539325
-0.98	0.0297
-0.75	0.328125
-0.858	0.197877
-0.961	0.0573592
-0.547	0.525593
0.933	0.0971332
0.799	0.271199
0.521	0.546419
-0.482	0.575757
-0.677	0.406253
-0.702	0.380397
0.883	0.165233
0.962	0.055917
-0.858	0.197877
-0.925	0.108281
-0.789	0.283109
-0.968	0.047232
0.601	0.479099
0.651	0.432149
0.956	0.064548
-0.286	0.688653
-0.195	0.721481
-0.885	0.162581
-0.991	0.0134393
0.751	0.326999
-0.989	0.0164093
0.983	0.0252833
0.699	0.383549
-0.403	0.628193
0.95	0.073125
0.993	0.0104633
0.69	0.392925
-0.959	0.0602393
0.964	0.053028
0.966	0.050133
0.608	0.472752
0.829	0.234569
0.854	0.203013
-0.943	0.0830633
-0.995	0.00748125
0.795	0.275981
-0.769	0.306479
0.718	0.363357
-0.993	0.0104633
0.24	0.7068
-0.818	0.248157
-0.691	0.391889
-0.966	0.050133
-0.632	0.450432
-0.361	0.652259
0.668	0.415332
-0.849	0.209399
0.985	0.0223313
0.916	0.120708
0.767	0.308783
0.658	0.425277
-0.604	0.476388
-0.978	0.032637
-0.643	0.439913
-0.599	0.480899
-0.524	0.544068
-0.848	0.210672
0.512	0.553392
-0.521	0.546419
-0.985	0.0223313
0.738	0.341517
-0.406	0.626373
0.574	0.502893
-0.722	0.359037
0.935	0.0943312
-0.771	0.304169
0.861	0.194009
0.439	0.605459
0.402	0.628797
-0.792	0.279552
-0.839	0.222059
0.959	0.0602393
-0.842	0.218277
0.308	0.678852
-0.389	0.636509
0.907	0.133013
0.7	0.3825
0.48	0.5772
-0.863	0.191423
-0.564	0.511428
-0.798	0.272397
-0.744	0.334848
-0.992	0.011952
0.991	0.0134393
0.872	0.179712
0.611	0.470009
0.722	0.359037
-0.864	0.190128
0.664	0.419328
0.961	0.0573592
0.699	0.383549
0.446	0.600813
0.978	0.032637
-0.793	0.278363
0.583	0.495083
0.893	0.151913
0.727	0.353603
0.654	0.429213
0.923	0.111053
-0.911	0.127559
-0.816	0.250608
-0.754	0.323613
-0.825	0.239531
-0.824	0.240768
-0.966	0.050133
0.608	0.472752
0.923	0.111053
0.707	0.375113
0.392	0.634752
-0.086	0.744453
0.715	0.366581
0.483	0.575033
0.518	0.548757
0.667	0.416333
0.606	0.474573
-0.71	0.371925
-0.941	0.0858893
0.508	0.556452
-0.643	0.439913
-0.993	0.0104633
0.759	0.317939
-0.843	0.217013
0.759	0.317939
-0.713	0.368723
-0.162	0.730317
-0.893	0.151913
-0.993	0.0104633
-0.7	0.3825
-0.895	0.149231
-0.604	0.476388
0.766	0.309933
-0.963	0.0544733
0.659	0.424289
-0.963	0.0544733
-0.761	0.315659
-0.893	0.151913
-0.96	0.0588
-0.872	0.179712
-0.902	0.139797
-0.64	0.4428
-0.757	0.320213
0.426	0.613893
0.584	0.494208
0.671	0.412319
-0.869	0.183629
-0.843	0.217013
0.814	0.253053
0.799	0.271199
-0.832	0.230832
0.649	0.434099
-0.837	0.224573
-0.963	0.0544733
-0.946	0.078813
0.175	0.727031
0.888	0.158592
-0.416	0.620208
0.61	0.470925
-0.455	0.594731
0.843	0.217013
-0.797	0.273593
-0.98	0.0297
-0.408	0.625152
0.269	0.695729
0.778	0.296037
0.212	0.716292
0.509	0.555689
0.698	0.384597
0.916	0.120708
-0.535	0.535331
0.88	0.1692
-1	0
0.615	0.466331
0.909	0.130289
-0.906	0.134373
-0.72	0.3612
-0.864	0.190128
0.6	0.48
0.847	0.211943
0.363	0.651173
0.753	0.324743
0.764	0.312228
0.73	0.350325
-0.936	0.092928
-0.91	0.128925
0.402	0.628797
-0.982	0.026757
0.777	0.297203
-0.793	0.278363
0.584	0.494208
0.572	0.504612
0.329	0.668819
-0.686	0.397053
0.807	0.261563
-0.82	0.2457
-0.978	0.032637
-0.269	0.695729
0.88	0.1692
0.931	0.0999292
-0.765	0.311081
0.245	0.704981
0.601	0.479099
-0.648	0.435072
-0.977	0.0341033
-0.802	0.267597
0.999	0.00149925
0.862	0.192717
-0.446	0.600813
-0.756	0.321348
-0.761	0.315659
0.634	0.448533
-0.976	0.035568
-0.743	0.335963
-0.62	0.4617
-0.97	0.044325
0.636	0.446628
0.416	0.620208
0.953	0.0688433
0.795	0.275981
0.827	0.237053
-0.995	0.00748125
0.836	0.225828
-0.698	0.384597
-0.984	0.023808
-0.709	0.372989
0.984	0.023808
0.862	0.192717
-0.618	0.463557
0.783	0.290183
-0.657	0.426263
-0.44	0.6048
0.656	0.427248
-0.671	0.412319
-0.854	0.203013
0.82	0.2457
0.808	0.260352
0.529	0.540119
-0.708	0.374052
-0.51	0.554925
-0.38	0.6417
-0.959	0.0602393
0.952	0.070272
-0.793	0.278363
-0.754	0.323613
0.963	0.0544733
0.888	0.158592
0.999	0.00149925
-0.823	0.242003
-0.943	0.0830633
-0.944	0.081648
-0.874	0.177093
0.715	0.366581
-0.962	0.055917
0.907	0.133013
-0.925	0.108281
0.819	0.246929
0.911	0.127559
-0.921	0.113819
0.946	0.078813
0.725	0.355781
0.994	0.008973
-0.665	0.418331
0.694	0.388773
0.3	0.6825
-0.61	0.470925
0.393	0.634163
0.744	0.334848
-0.998	0.002997
0.985	0.0223313
-0.968	0.047232
-0.932	0.098532
-0.571	0.505469
-0.361	0.652259
0.59	0.488925
-0.615	0.466331
0.437	0.606773
-0.876	0.174468
0.827	0.237053
-0.771	0.304169
0.878	0.171837
-0.973	0.0399533
-0.372	0.646212
-0.94	0.0873
-0.789	0.283109
0.494	0.566973
0.484	0.574308
0.791	0.280739
0.401	0.629399
-0.297	0.683843
-0.67	0.413325
-0.834	0.228333
-0.758	0.319077
0.961	0.0573592
-0.466	0.587133
-0.191	0.722639
0.896	0.147888
-0.39	0.635925
-0.477	0.579353
0.857	0.199163
-0.908	0.131652
-0.657	0.426263
0.914	0.123453
-0.81	0.257925
0.477	0.579353
0.897	0.146543
-0.978	0.032637
0.812	0.255492
-1	0
-0.854	0.203013
-0.446	0.600813
0.919	0.116579
0.833	0.229583
-0.787	0.285473
0.817	0.249383
0.738	0.341517
0.402	0.628797
-0.929	0.102719
-0.211	0.716609
0.754	0.323613
-0.85	0.208125
-0.387	0.637673
0.821	0.244469
0.976	0.035568
0.268	0.696132
0.976	0.035568
0.967	0.0486833
-0.368	0.648432
0.356	0.654948
-0.8	0.27
0.452	0.596772
-0.915	0.122081
-0.853	0.204293
0.967	0.0486833
-0.998	0.002997
-0.755	0.322481
-0.683	0.400133
0.964	0.053028
-0.524	0.544068
-0.806	0.262773
0.659	0.424289
0.892	0.153252
0.953	0.0688433
0.967	0.0486833
-0.817	0.249383
0.801	0.268799
-0.506	0.557973
0.85	0.208125
-0.999	0.00149925
0.947	0.0773933
0.596	0.483588
0.413	0.622073
0.821	0.244469
0.916	0.120708
0.899	0.143849
0.715	0.366581
0.563	0.512273
0.538	0.532917
-0.963	0.0544733
-0.872	0.179712
-0.259	0.699689
-0.934	0.095733
0.978	0.032637
-0.953	0.0688433
-0.747	0.331493
-0.368	0.648432
0.635	0.447581
-0.975	0.0370313
0.748	0.330372
-0.663	0.420323
0.733	0.347033
-0.868	0.184932
-0.8	0.27
0.878	0.171837
-0.665	0.418331
-0.966	0.050133
-0.539	0.532109
0.728	0.352512
0.987	0.0193733
-0.939	0.0887093
0.892	0.153252
0.293	0.685613
-0.909	0.130289
-0.438	0.606117
0.617	0.464483
0.65	0.433125
-0.862	0.192717
-0.648	0.435072
0.453	0.596093
0.995	0.00748125
-0.72	0.3612
0.776	0.298368
0.718	0.363357
-0.766	0.309933
0.765	0.311081
-0.799	0.271199
-0.914	0.123453
0.837	0.224573
-0.56	0.5148
0.362	0.651717
-0.984	0.023808
0.939	0.0887093
-0.556	0.518148
0.613	0.468173
0.186	0.724053
0.695	0.387731
0.938	0.090117
-0.832	0.230832
0.909	0.130289
-0.631	0.451379
-0.993	0.0104633
-0.905	0.135731
0.705	0.377231
-0.935	0.0943312
0.747	0.331493
0.701	0.381449
-0.992	0.011952
0.951	0.0716993
-0.986	0.020853
-0.819	0.246929
0.81	0.257925
0.733	0.347033
-0.198	0.720597
-0.384	0.639408
0.71	0.371925
-0.64	0.4428
0.77	0.305325
-0.395	0.632981
0.494	0.566973
0.459	0.591989
0.746	0.332613
-0.962	0.055917
0.612	0.469092
0.905	0.135731
-0.768	0.307632
-0.515	0.551081
0.581	0.496829
-0.85	0.208125
0.638	0.444717
-0.82	0.2457
0.808	0.260352
0.855	0.201731
-0.92	0.1152
0.819	0.246929
0.786	0.286653
0.465	0.587831
0.787	0.285473
-0.722	0.359037
-0.507	0.557213
0.631	0.451379
0.951	0.0716993
0.616	0.465408
-0.886	0.161253
-0.978	0.032637
-0.43	0.611325
0.904	0.137088
-0.881	0.167879
-0.947	0.0773933
0.687	0.396023
-0.807	0.261563
-0.391	0.635339
-0.436	0.607428
-0.905	0.135731
0.744	0.334848
0.821	0.244469
-0.944	0.081648
-0.913	0.124823
-0.212	0.716292
-0.85	0.208125
-0.261	0.698909
-0.92	0.1152
-0.146	0.734013
0.852	0.205572
0.903	0.138443
-0.992	0.011952
0.868	0.184932
0.739	0.340409
0.768	0.307632
-0.987	0.0193733
0.838	0.223317
-0.992	0.011952
-0.754	0.323613
0.906	0.134373
-0.731	0.349229
0.473	0.582203
0.548	0.524772
-0.681	0.402179
0.83	0.233325
0.754	0.323613
0.778	0.296037
0.929	0.102719
-0.997	0.00449325
0.868	0.184932
0.53	0.539325
-0.971	0.0428693
-0.469	0.585029
-0.801	0.268799
0.671	0.412319
0.953	0.0688433
0.567	0.508883
0.911	0.127559
0.56	0.5148
0.995	0.00748125
0.903	0.138443
-0.487	0.572123
-0.934	0.095733
-0.671	0.412319
0.474	0.581493
-0.997	0.00449325
0.142	0.734877
-0.892	0.153252
0.837	0.224573
0.985	0.0223313
0.819	0.246929
0.487	0.572123
-0.575	0.502031
0.917	0.119333
0.955	0.0659813
0.794	0.277173
-0.222	0.713037
-0.247	0.704243
0.968	0.047232
-0.969	0.0457793
0.967	0.0486833
0.938	0.090117
-0.334	0.666333
-0.939	0.0887093
-0.859	0.196589
-0.654	0.429213
0.677	0.406253
0.73	0.350325
0.954	0.067413
-0.547	0.525593
0.959	0.0602393
-0.777	0.297203
-0.944	0.081648
-0.596	0.483588
-0.653	0.430193
0.483	0.575033
0.902	0.139797
-0.299	0.682949
0.864	0.190128
-0.542	0.529677
-0.954	0.067413
-0.899	0.143849
0.433	0.609383
0.946	0.078813
-0.524	0.544068
-0.811	0.256709
0.944	0.081648
-0.422	0.616437
0.705	0.377231
0.734	0.345933
-0.962	0.055917
0.791	0.280739
0.91	0.128925
-0.755	0.322481
0.699	0.383549
0.984	0.023808
-0.973	0.0399533
0.954	0.067413
0.806	0.262773
-0.396	0.632388
-0.91	0.128925
-0.897	0.146543
-0.874	0.177093
-0.574	0.502893
-0.981	0.0282292
-0.833	0.229583
0.995	0.00748125
0.584	0.494208
-0.749	0.329249
-0.662	0.421317
0.913	0.124823
0.891	0.154589
-0.989	0.0164093
-0.857	0.199163
0.997	0.00449325
0.826	0.238293
0.771	0.304169
0.272	0.694512
0.522	0.545637
-0.732	0.348132
-0.956	0.064548
-0.784	0.289008
0.671	0.412319
0.931	0.0999292
-0.937	0.0915232
-0.786	0.286653
0.565	0.510581
0.676	0.407268
0.873	0.178403
-0.949	0.0745493
0.996	0.005988
0.984	0.023808
0.621	0.460769
0.71	0.371925
-0.989	0.0164093
-0.594	0.485373
0.39	0.635925
-0.602	0.478197
-0.989	0.0164093
0.732	0.348132
-0.744	0.334848
-0.634	0.448533
-0.688	0.394992
-0.674	0.409293
0.972	0.041412
0.86	0.1953
0.955	0.0659813
-0.885	0.162581
0.86	0.1953
-0.894	0.150573
0.989	0.0164093
-0.383	0.639983
0.689	0.393959
-0.827	0.237053
0.794	0.277173
-0.98	0.0297
-0.285	0.689081
0.836	0.225828
-0.774	0.300693
0.825	0.239531
0.568	0.508032
-0.803	0.266393
-0.88	0.1692
0.394	0.633573
-0.892	0.153252
-0.894	0.150573
-0.524	0.544068
0.907	0.133013
0.869	0.183629
0.876	0.174468
-0.971	0.0428693
0.989	0.0164093
-0.726	0.354693
0.886	0.161253
-0.958	0.061677
-0.877	0.173153
0.835	0.227081
0.916	0.120708
0.869	0.183629
-0.789	0.283109
0.95	0.073125
-0.961	0.0573592
-0.784	0.289008
0.804	0.265188
0.688	0.394992
0.6	0.48
-0.922	0.112437
-0.865	0.188831
0.264	0.697728
-0.373	0.645653
0.971	0.0428693
0.989	0.0164093
-0.306	0.679773
-0.752	0.325872
0.767	0.308783
0.884	0.163908
0.362	0.651717
-0.8	0.27
0.599	0.480899
-0.524	0.544068
-0.461	0.590609
0.314	0.676053
-0.696	0.386688
0.642	0.440877
0.535	0.535331
0.733	0.347033
0.834	0.228333
-0.454	0.595413
-0.691	0.391889
-0.526	0.542493
0.841	0.219539
0.876	0.174468
0.949	0.0745493
0.899	0.143849
-0.693	0.389813
-0.79	0.281925
-0.794	0.277173
0.958	0.061677
0.937	0.0915232
0.586	0.492453
-0.989	0.0164093
-0.653	0.430193
0.987	0.0193733
-0.893	0.151913
-0.788	0.284292
-0.787	0.285473
-0.991	0.0134393
0.626	0.456093
-0.966	0.050133
0.715	0.366581
0.95	0.073125
-0.989	0.0164093
-0.718	0.363357
-0.957	0.0631133
0.8	0.27
-0.457	0.593363
-0.299	0.682949
0.828	0.235812
-0.927	0.105503
0.534	0.536133
0.826	0.238293
-0.953	0.0688433
-0.922	0.112437
-0.648	0.435072
-0.923	0.111053
-0.997	0.00449325
0.545	0.527231
-0.371	0.646769
0.972	0.041412
-0.89	0.155925
0.728	0.352512
-0.978	0.032637
0.879	0.170519
-0.966	0.050133
-0.939	0.0887093
0.855	0.201731
-0.43	0.611325
-0.73	0.350325
-0.948	0.075972
-0.913	0.124823
0.703	0.379343
0.979	0.0311693
0.745	0.333731
-0.796	0.274788
0.78	0.2937
-0.829	0.234569
0.776	0.298368
0.935	0.0943312
-0.958	0.061677
0.96	0.0588
-0.75	0.328125
-0.904	0.137088
0.895	0.149231
-0.929	0.102719
0.777	0.297203
0.965	0.0515813
-0.597	0.482693
-0.839	0.222059
-0.622	0.459837
-0.59	0.488925
0.959	0.0602393
0.85	0.208125
-0.963	0.0544733
-0.897	0.146543
-0.51	0.554925
0.786	0.286653
0.399	0.630599
-0.898	0.145197
0.761	0.315659
-0.95	0.073125
-0.643	0.439913
-0.914	0.123453
-0.418	0.618957
-0.632	0.450432
-0.872	0.179712
0.848	0.210672
0.973	0.0399533
0.681	0.402179
-0.504	0.559488
0.713	0.368723
-0.712	0.369792
0.354	0.656013
0.868	0.184932
-0.824	0.240768
-0.174	0.727293
0.948	0.075972
-0.892	0.153252
0.945	0.0802313
-0.705	0.377231
-0.827	0.237053
-0.902	0.139797
-0.618	0.463557
0.586	0.492453
0.668	0.415332
0.931	0.0999292
0.88	0.1692
0.474	0.581493
-0.838	0.223317
0.922	0.112437
-0.791	0.280739
0.999	0.00149925
-0.978	0.032637
-0.499	0.563249
-0.675	0.408281
0.767	0.308783
0.629	0.453269
-0.819	0.246929
0.797	0.273593
0.892	0.153252
-0.783	0.290183
-0.551	0.522299
0.469	0.585029
-0.822	0.243237
-0.996	0.005988
0.795	0.275981
0.815	0.251831
-0.945	0.0802313
-0.221	0.713369
0.563	0.512273
0.397	0.631793
0.911	0.127559
0.84	0.2208
0.757	0.320213
-0.742	0.337077
-0.4	0.63
0.847	0.211943
-0.926	0.106893
-1	0
-0.556	0.518148
0.365	0.650081
0.965	0.0515813
0.953	0.0688433
-0.408	0.625152
0.434	0.608733
-0.725	0.355781
0.694	0.388773
-0.845	0.214481
-0.91	0.128925
0.33	0.668325
-0.944	0.081648
0.625	0.457031
0.492	0.568452
0.974	0.038493
-0.961	0.0573592
0.874	0.177093
0.947	0.0773933
-0.408	0.625152
-0.866	0.187533
-0.588	0.490692
-0.758	0.319077
-0.435	0.608081
-0.934	0.095733
0.437	0.606773
-0.861	0.194009
-0.511	0.554159
0.908	0.131652
-0.685	0.398081
-0.988	0.017892
0.952	0.070272
-0.374	0.645093
0.725	0.355781
-1	0
-0.55	0.523125
-0.434	0.608733
0.614	0.467253
-0.81	0.257925
0.96	0.0588
-0.809	0.259139
-0.454	0.595413
0.83	0.233325
-0.753	0.324743
-0.96	0.0588
-0.597	0.482693
-0.819	0.246929
-0.531	0.538529
0.619	0.462629
-0.603	0.477293
-0.913	0.124823
-0.755	0.322481
-0.819	0.246929
0.876	0.174468
0.827	0.237053
0.727	0.353603
-0.922	0.112437
0.725	0.355781
0.733	0.347033
-0.758	0.319077
-0.818	0.248157
0.98	0.0297
0.86	0.1953
-0.873	0.178403
-0.797	0.273593
-0.439	0.605459
0.881	0.167879
0.921	0.113819
-0.715	0.366581
0.603	0.477293
0.935	0.0943312
0.585	0.493331
-0.838	0.223317
0.555	0.518981
-0.745	0.333731
-0.953	0.0688433
-0.525	0.543281
0.916	0.120708
0.561	0.513959
0.711	0.370859
0.906	0.134373
-0.9	0.1425
-0.917	0.119333
-0.884	0.163908
0.98	0.0297
0.988	0.017892
-0.549	0.523949
0.937	0.0915232
0.639	0.443759
-0.418	0.618957
0.717	0.364433
0.999	0.00149925
0.794	0.277173
0.944	0.081648
-0.868	0.184932
-0.966	0.050133
-0.521	0.546419
0.593	0.486263
-0.75	0.328125
-0.829	0.234569
-0.488	0.571392
0.218	0.714357
-0.932	0.098532
0.582	0.495957
-0.548	0.524772
0.64	0.4428
0.716	0.365508
-0.939	0.0887093
0.732	0.348132
-0.966	0.050133
0.995	0.00748125
-0.699	0.383549
0.597	0.482693
0.549	0.523949
-0.884	0.163908
-0.844	0.215748
0.786	0.286653
-0.987	0.0193733
0.36	0.6528
-0.549	0.523949
0.91	0.128925
0.956	0.064548
-0.479	0.577919
0.621	0.460769
0.888	0.158592
-0.326	0.670293
0.881	0.167879
-0.647	0.436043
0.748	0.330372
0.927	0.105503
0.942	0.084477
-0.845	0.214481
-0.854	0.203013
-0.788	0.284292
-0.707	0.375113
-0.712	0.369792
0.533	0.536933
0.952	0.070272
0.668	0.415332
-0.993	0.0104633
-0.676	0.407268
0.835	0.227081
-0.96	0.0588
0.863	0.191423
0.935	0.0943312
-0.679	0.404219
-0.793	0.278363
-0.658	0.425277
0.941	0.0858893
0.453	0.596093
-0.782	0.291357
-0.965	0.0515813
-0.967	0.0486833
-0.878	0.171837
0.858	0.197877
0.439	0.605459
0.871	0.181019
0.701	0.381449
-0.962	0.055917
-0.728	0.352512
0.564	0.511428
0.951	0.0716993
-0.734	0.345933
-0.442	0.603477
-0.752	0.325872
-0.961	0.0573592
-0.916	0.120708
0.776	0.298368
0.662	0.421317
0.614	0.467253
-0.47	0.584325
-0.405	0.626981
-0.76	0.3168
-0.631	0.451379
0.629	0.453269
0.726	0.354693
-0.827	0.237053
-0.613	0.468173
0.574	0.502893
0.969	0.0457793
-0.908	0.131652
-0.699	0.383549
0.947	0.0773933
-0.751	0.326999
-0.961	0.0573592
-0.813	0.254273
0.573	0.503753
-0.42	0.6177
-0.534	0.536133
-0.96	0.0588
0.654	0.429213
-0.652	0.431172
0.957	0.0631133
-0.515	0.551081
-0.892	0.153252
0.847	0.211943
0.698	0.384597
-0.752	0.325872
0.671	0.412319
-0.865	0.188831
0.277	0.692453
0.876	0.174468
-0.826	0.238293
0.774	0.300693
0.872	0.179712
-0.55	0.523125
-0.496	0.565488
0.864	0.190128
0.953	0.0688433
-0.787	0.285473
-0.924	0.109668
0.695	0.387731
0.636	0.446628
-0.858	0.197877
-0.652	0.431172
-0.996	0.005988
-0.957	0.0631133
0.858	0.197877
-0.95	0.073125
0.364	0.650628
0.7	0.3825
-0.461	0.590609
-0.602	0.478197
0.85	0.208125
-0.872	0.179712
-0.775	0.299531
0.928	0.104112
-0.636	0.446628
-0.98	0.0297
-0.934	0.095733
-0.844	0.215748
0.315	0.675581
-0.482	0.575757
0.911	0.127559
0.891	0.154589
-0.646	0.437013
-0.902	0.139797
-0.967	0.0486833
-0.919	0.116579
0.7	0.3825
0.478	0.578637
0.883	0.165233
0.272	0.694512
0.954	0.067413
0.698	0.384597
0.807	0.261563
0.25	0.703125
0.866	0.187533
0.927	0.105503
-0.821	0.244469
0.969	0.0457793
-0.702	0.380397
0.824	0.240768
-0.89	0.155925
0.319	0.673679
-0.474	0.581493
0.379	0.642269
0.857	0.199163
0.858	0.197877
0.633	0.449483
0.239	0.707159
0.868	0.184932
-0.925	0.108281
0.224	0.712368
0.936	0.092928
0.957	0.0631133
-0.872	0.179712
-0.931	0.0999292
0.713	0.368723
-0.434	0.608733
0.486	0.572853
-0.737	0.342623
0.691	0.391889
-0.93	0.101325
0.978	0.032637
0.962	0.055917
-0.639	0.443759
0.878	0.171837
0.994	0.008973
0.311	0.677459
0.588	0.490692
0.727	0.353603
-0.712	0.369792
-0.707	0.375113
0.755	0.322481
-0.863	0.191423
-0.583	0.495083
0.708	0.374052
-0.643	0.439913
0.882	0.166557
0.522	0.545637
-0.55	0.523125
-0.842	0.218277
0.871	0.181019
-0.855	0.201731
0.96	0.0588
-0.704	0.378288
-0.556	0.518148
0.964	0.053028
-0.887	0.159923
0.484	0.574308
-0.898	0.145197
0.585	0.493331
0.986	0.020853
-0.938	0.090117
0.717	0.364433
0.717	0.364433
-0.809	0.259139
0.991	0.0134393
0.196	0.721188
0.872	0.179712
-0.601	0.479099
0.818	0.248157
-0.589	0.489809
-0.981	0.0282292
-0.977	0.0341033
-0.553	0.520643
0.729	0.351419
-0.855	0.201731
0.66	0.4233
0.474	0.581493
-0.758	0.319077
0.974	0.038493
-0.818	0.248157
-0.439	0.605459
0.992	0.011952
0.148	0.733572
0.558	0.516477
-0.946	0.078813
0.826	0.238293
0.85	0.208125
-0.892	0.153252
0.573	0.503753
-0.448	0.599472
0.98	0.0297
-0.901	0.141149
0.373	0.645653
0.982	0.026757
0.867	0.186233
-0.402	0.628797
0.625	0.457031
0.62	0.4617
-0.572	0.504612
-0.784	0.289008
0.807	0.261563
0.795	0.275981
0.799	0.271199
-0.571	0.505469
-0.895	0.149231
-0.563	0.512273
0.993	0.0104633
-0.782	0.291357
0.601	0.479099
-0.921	0.113819
0.643	0.439913
0.909	0.130289
0.658	0.425277
-0.783	0.290183
-0.707	0.375113
-0.841	0.219539
0.655	0.428231
-0.929	0.102719
0.807	0.261563
-0.795	0.275981
-0.972	0.041412
-0.502	0.560997
0.701	0.381449
-0.604	0.476388
-0.86	0.1953
0.963	0.0544733
-0.861	0.194009
-0.881	0.167879
-0.958	0.061677
-0.896	0.147888
0.589	0.489809
0.431	0.610679
0.985	0.0223313
0.804	0.265188
-0.481	0.576479
0.494	0.566973
-0.855	0.201731
0.732	0.348132
-0.382	0.640557
0.917	0.119333
-0.978	0.032637
-0.934	0.095733
-0.737	0.342623
-0.976	0.035568
0.811	0.256709
-0.953	0.0688433
0.812	0.255492
0.869	0.183629
0.762	0.314517
-0.917	0.119333
-0.98	0.0297
-0.636	0.446628
0.791	0.280739
0.882	0.166557
0.522	0.545637
0.863	0.191423
0.777	0.297203
0.952	0.070272
0.662	0.421317
0.223	0.712703
0.912	0.126192
-0.661	0.422309
0.934	0.095733
-0.76	0.3168
-0.992	0.011952
-0.951	0.0716993
0.964	0.053028
0.977	0.0341033
-0.966	0.050133
-0.858	0.197877
0.633	0.449483
-0.866	0.187533
0.719	0.362279
-0.704	0.378288
-0.803	0.266393
0.902	0.139797
0.746	0.332613
0.893	0.151913
0.986	0.020853
-0.413	0.622073
0.87	0.182325
-0.958	0.061677
0.902	0.139797
-0.702	0.380397
0.629	0.453269
0.526	0.542493
-0.833	0.229583
-0.407	0.625763
-0.252	0.702372
0.746	0.332613
-0.729	0.351419
0.484	0.574308
0.66	0.4233
0.981	0.0282292
0.744	0.334848
-0.714	0.367653
0.554	0.519813
-0.841	0.219539
0.654	0.429213
-0.903	0.138443
-0.711	0.370859
-0.967	0.0486833
-0.7	0.3825
-0.776	0.298368
-0.991	0.0134393
-0.478	0.578637
0.992	0.011952
0.835	0.227081
0.687	0.396023
-0.706	0.376173
-0.582	0.495957
0.599	0.480899
0.911	0.127559
-0.339	0.663809
-0.798	0.272397
0.927	0.105503
0.999	0.00149925
0.68	0.4032
-0.676	0.407268
0.742	0.337077
0.269	0.695729
0.943	0.0830633
-0.684	0.399108
0.374	0.645093
-0.903	0.138443
-0.486	0.572853
0.756	0.321348
-0.868	0.184932
0.929	0.102719
0.816	0.250608
-0.835	0.227081
0.635	0.447581
0.679	0.404219
-0.762	0.314517
-0.664	0.419328
0.522	0.545637
0.932	0.098532
-0.641	0.441839
-0.898	0.145197
-0.754	0.323613
0.535	0.535331
-0.632	0.450432
-0.911	0.127559
-0.478	0.578637
-0.792	0.279552
0.753	0.324743
0.337	0.664823
-0.836	0.225828
0.555	0.518981
-0.602	0.478197
0.782	0.291357
0.818	0.248157
-0.742	0.337077
-0.815	0.251831
-0.608	0.472752
-0.877	0.173153
0.971	0.0428693
0.825	0.239531
-0.732	0.348132
-0.823	0.242003
0.397	0.631793
-0.579	0.498569
-0.95	0.073125
-0.771	0.304169
-0.321	0.672719
-0.517	0.549533
-0.533	0.536933
0.658	0.425277
0.629	0.453269
-0.946	0.078813
-0.776	0.298368
-0.968	0.047232
0.982	0.026757
-0.965	0.0515813
